0,0410842347632519
0,0393377412341291
0,0423044318166611
0,0417280482987598
0,0405591684370804
-0,0666877389711145
0,043629173260925
0,0111999951173457
0,011376204111439
0,0110623101531393
0,0110799183916431
0,0111365260353267
-0,003728011898401
0,0113986851939454
0,0208487279351768
0,0187298547853133
0,0211774034835193
0,0211817131942376
0,0203398784944983
-0,0421350452590077
0,0219445802160571
0,0273998765588414
0,0275401890566131
0,0264103334027729
0,027093149627663
0,0270635308294672
0,0213550787996732
0,0268420365183383
0,0834768267773683
0,085295350835596
0,0812461713058651
0,0820767644458712
0,083461607922526
0,15428338604043
0,0795454436805029
0,0103444629116552
0,010864986615055
0,00964319952999035
0,00969125372606113
0,0108549245101031
0,0502453540630257
0,00901513106960805
0,0146699366465681
0,015027291991089
0,0150769325224778
0,0150759059718667
0,014847718503277
0,0219584443129999
0,0141511985616716
0,0282474313970513
0,030695308164659
0,0277774964635308
0,0279334101844702
0,0290535523592656
0,106042897201962
0,0260402636620904
0,047676285813584
0,0456726504528274
0,0483089488453123
0,0479828388746159
0,0471526372010465
-0,0563499121809861
0,0495083973969836
0,00416852136808838
0,00203341368599575
0,00470679107900056
0,00393901654780012
0,00366250547600846
-0,0567719787170459
0,00520153606555596
0,00914779094932382
0,00682919712760031
0,00950182491703454
0,00938096887461868
0,00856029762760343
-0,0673162633334833
0,0109387480422801
0,0218311415805523
0,0221629812728663
0,0216565163812879
0,0210958682262382
0,0218595220940078
0,0449055164928823
0,0203903844103512
0,0167031217036903
0,015813104682256
0,0171003213592405
0,0170080140074352
0,0166970886716791
-0,0222288068169297
0,0176388923894766
0,0495735407480582
0,0505320651065651
0,0489219100429627
0,0489426539516539
0,0495186464028771
0,0683081372449626
0,0477364890818575
0,0295623252439401
0,0284442572282803
0,0313666637807423
0,0309361728660134
0,0303204634580162
-0,0541838402550715
0,0316609590335837
0,0090372096825176
0,00734207417115118
0,00963526696765415
0,0092370772146278
0,00823431783505995
-0,0400077422001839
0,00959594219089058
0,000926138521455425
0,00128897939823116
0,000813915324984902
0,000505004853542653
0,00100774095124225
0,0024648578760219
0,000533428483967024
0,0377056290742974
0,0378379718139199
0,0369506024054642
0,0375467666603903
0,0373263920860238
0,052260031081585
0,0365830397081134
0,0352915137002167
0,0358912216193437
0,034558962907927
0,0347294053550464
0,0349034598407307
0,0382622756450947
0,0341065654448719
0,0388352656904154
0,0416100798803867
0,0387292646910695
0,0391151075811898
0,0402497013742763
0,10912940464783
0,0368624598086076
0,0193107342038069
0,0198975994983595
0,0188164679354435
0,0194081315411536
0,019474247014362
0,0200008817327299
0,019139428635605
0,00503578394021625
0,00521516713034384
0,00449240729654902
0,00492570917883167
0,00488474709677818
0,0247421270998398
0,00441227233709945
0,0134851710872163
0,011832808265685
0,0150077149067425
0,0145287420684165
0,0136954520650921
-0,0726827430803068
0,0164601393451023
0,000639480617934887
0,00111980107455623
0,000701763574857193
0,00129315306657345
0,00118187221277701
0,00367401394777867
0,000991151329441724
0,0085588969249674
0,007096812807465
0,0092794925918496
0,00874090159435782
0,00819301955009564
-0,0786726634464524
0,0105103478123245
0,0102683941052316
0,00621832484705397
0,0118981901978767
0,0117500223588152
0,00968806553000134
-0,165732694500717
0,0152093976109956
0,0178595426759179
0,0114153552113242
0,0200575484039505
0,0187052859747236
0,0162649645653152
-0,223526137937601
0,0244401579557519
0,00608127786569265
0,00652703007139052
0,00636213688628584
0,00696811230211951
0,00658215597205771
-0,00168897040872775
0,00647010303604117
-0,115347581077973
-0,114957496157601
0,368758201433739
0,392974389454287
0,405362960367287
-0,109305581753966
-0,108720803472679
0,371672772900904
0,397377533463584
0,375618900947055
-0,113658262078669
-0,114009970241702
0,361823819077298
0,389711278871999
0,413193193834351
-0,114490614425718
-0,115112572732738
0,364613942599652
0,391208322333259
0,410059456792981
-0,11215185272754
-0,112214280266715
0,366373230479554
0,393088114792034
0,397310382674599
-0,0953237202238724
-0,0954618051927113
0,813973171001128
0,813642592905588
-1,12229539675327
-0,119589124030561
-0,118998701749051
0,361404909397304
0,387502988374181
0,432019094454043
-0,188851924381406
-0,188988129245988
0,381800952614035
0,431390508281855
0,527649646269478
